real_time,TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
0,0,5,120.6725917,0.134258786,2.350779866,437.6384174,423.9921978,1.199190829,3.040614125,-0.308691702,0.051066008,0.312285575,27.77848468,90,0,0,0,0
0.020000003,0.020000003,5,120.7206999,0.094935298,2.390281799,437.6386223,423.9585338,1.199272665,3.147281533,-0.308616772,0.050966767,0.312222955,27.82304014,90,0.00115245,0,0.233444254,0.234805582
0.220000036,0.220000036,5,121.2452557,0.094935298,2.785606024,437.6407956,423.6216979,1.199905149,4.315268053,-0.308354378,0.048547002,0.311972097,28.31203175,90,0.013653065,0,2.569382362,2.585542679
0.420000069,0.420000069,5,121.8490289,0.094935298,3.182389767,437.6432309,423.2849141,1.200435452,5.671926936,-0.309442263,0.044735451,0.31247306,28.88013212,90,0.027934191,0,4.904387968,4.937495233
0.620000102,0.620000102,5,122.5322746,0.094935298,3.580258948,437.6460542,422.9481438,1.201247228,7.21789655,-0.313613194,0.042325036,0.315894311,29.52759736,90,0.04400066,0,7.23919032,7.291417679
0.820000134,0.820000134,5,123.295348,0.094935298,3.980314065,437.6493462,422.6114078,1.202153083,8.959516094,-0.319308671,0.041777874,0.321483239,30.25471333,89.99802246,0.061862233,0,9.573382665,9.646922194
1.020000167,1.020000167,5,124.1385935,0,4.381987202,437.6531274,422.2746461,1.203056469,10.89689745,-0.325837771,0.042883043,0.328345465,31.06185435,89.99604492,0.081526116,0,11.90731832,12.00437985
1.2200002,1.2200002,5,125.0624376,0.134258786,4.785847249,437.6574245,421.9378605,1.204081816,13.0361712,-0.331310266,0.045213908,0.334253426,31.94939325,89.99604492,0.103002066,0,14.24108991,14.36389669
1.420000233,1.420000233,5,126.067217,0,5.191191291,437.6622222,421.6011412,1.204962923,15.3755278,-0.335535315,0.048383258,0.338675289,32.91772663,89.99802246,0.126296681,0,16.57403559,16.72480732
1.620000266,1.620000266,5,127.1532232,0.094935298,5.59801125,437.6674531,421.2644542,1.205715175,17.91700891,-0.337657672,0.051379487,0.341324039,33.96715817,89.99802246,0.151416521,0,18.90631353,19.08727113
1.820000298,1.820000298,5,128.3208765,0.094935298,6.007481566,437.6730647,420.9277087,1.206814721,20.66942269,-0.337820189,0.053535643,0.341896835,35.09802361,90,0.178373416,0,21.23910494,21.4524908
2.020000331,2.020000331,5,129.5707022,0.094935298,6.419476568,437.6790607,420.5908497,1.208257876,23.63649346,-0.33593377,0.054919544,0.339772775,36.31082804,89.99802246,0.207178627,0,23.57254356,23.82061081
2.220000364,2.220000364,5,130.9031479,0,6.833225651,437.6853927,420.2540546,1.209336332,26.81788386,-0.332970881,0.055414195,0.337286348,37.60607104,89.99802246,0.237839952,0,25.90507073,26.19005499
2.420000397,2.420000397,5,132.3185829,0.094935298,7.249266421,437.6920727,419.9172206,1.210245193,30.21713995,-0.328833799,0.055037602,0.333022199,38.98412076,90,0.270367598,0,28.23757657,28.56173846
2.620000429,2.620000429,5,133.8174979,0.134258786,7.667893943,437.6990357,419.5802856,1.211666493,33.84004322,-0.32470072,0.053440243,0.32882622,40.44542622,90,0.304773089,0,30.57111635,30.93675436
2.820000462,2.820000462,5,135.4003672,0,8.088027182,437.7062894,419.243526,1.212485022,37.68712482,-0.320902481,0.050891309,0.324513519,41.99049286,89.99604492,0.341063093,0,32.90227113,33.31163994
3.020000495,3.020000495,5,137.0673873,0.094935298,8.509565754,437.7138769,418.9067557,1.213031277,41.74988405,-0.31783057,0.047774809,0.32105854,43.61962034,90,0.37924382,0,35.2333737,35.68879125
3.220000528,3.220000528,5,138.8189095,0.134258786,8.933012306,437.7218907,418.5698972,1.214282009,46.03845613,-0.315475839,0.04460341,0.3179971,45.33308239,89.99802246,0.41932372,0,37.56475703,38.06857603
3.420000561,3.420000561,5,140.6554443,0.134258786,9.359043652,437.7303732,418.2330908,1.215357193,50.56624753,-0.314036963,0.041555117,0.31614609,47.13132358,90,0.461314268,0,39.89536193,40.44994342
3.620000593,3.620000593,5,142.5773376,0.094935298,9.7865786,437.7393696,417.8963173,1.216158971,55.32078897,-0.313473882,0.038995167,0.315464916,49.01477586,90,0.505222079,0,42.22514692,42.83287308
3.820000626,3.820000626,5,144.5849305,0.094935298,10.21584191,437.7489521,417.5595315,1.217087864,60.30807308,-0.313456952,0.03724444,0.31527842,50.9837793,90,0.551054761,4.64E-06,44.55459877,45.21788265
4.020000659,4.020000659,5,146.6785801,0.134258786,10.64690709,437.7591267,417.2227862,1.218077747,65.53194256,-0.313774771,0.036297892,0.315589042,53.0386687,89.99802246,0.598820245,9.28E-06,46.88343074,47.60469327
4.220000692,4.220000692,5,148.8586614,0.134258786,11.07987486,437.7698676,416.8860007,1.219057525,70.99510128,-0.314108223,0.035951539,0.315713046,55.17982606,89.99802246,0.648526908,1.39E-05,49.2118636,49.99354115
4.420000724,4.420000724,5,151.125602,0.134258786,11.51527525,437.781189,416.5492308,1.220122378,76.70614652,-0.314251674,0.036199717,0.315774927,57.40764198,90,0.700185499,1.86E-05,51.53998435,52.3845236
4.620000757,4.620000757,5,153.4798378,0.189870596,11.9526558,437.7930601,416.2124703,1.221173477,82.66434314,-0.314117656,0.036921334,0.315898931,59.72255974,89.99802246,0.75380473,2.32E-05,53.86764246,54.77748882
4.82000079,4.82000079,5,155.9217785,0.189870596,12.39214375,437.8053776,415.8756352,1.222367556,88.87298877,-0.313641125,0.037556187,0.315712925,62.12499735,90,0.809393889,2.79E-05,56.19552569,57.17314813
5.020000823,5.020000823,5,158.4518617,0.189870596,12.83361387,437.8181017,415.5388909,1.223308169,95.3368262,-0.312975085,0.037915935,0.315216176,64.61538355,89.99604492,0.8669617,3.25E-05,58.5219721,59.5697955
5.220000856,5.220000856,5,161.0704649,0.189870596,13.27733081,437.8312419,415.2020309,1.224441006,102.0540923,-0.311873335,0.037897971,0.313910083,67.19411607,89.99604492,0.926518067,3.72E-05,60.84936393,61.96989543
5.420000888,5.420000888,5,163.7781171,0.232543039,13.7236721,437.8447854,414.8651719,1.225822023,109.0416755,-0.31030812,0.037276579,0.312096332,69.86165493,89.99802246,0.988074585,4.19E-05,63.1762348,64.37195497
5.620000921,5.620000921,5,166.5752608,0.232543039,14.17187406,437.8587295,414.5283532,1.226710805,116.2909928,-0.308599426,0.03610431,0.310084246,72.61849934,90,1.051639412,4.65E-05,65.50214483,66.7755376
5.820000954,5.820000954,5,169.4622426,0.232543039,14.62213013,437.8670813,414.1914683,1.227815835,123.8009009,-0.318546464,0.010355895,0.319390234,75.46501185,89.99802246,1.117222409,5.12E-05,67.82799226,69.18170243
6.020000987,6.020000987,5,172.439547,0.251175189,15.07446709,437.836645,413.854625,1.228748139,131.5866706,-0.413894712,-0.187075041,0.458320253,78.40163851,89.96529541,1.184838022,5.59E-05,70.14825546,71.58637729
6.22000102,6.22000102,5,175.5072084,0.300211772,15.52673737,437.7714899,413.5177901,1.229314933,139.6036939,-0.612998009,-0.588173561,0.850908946,81.42865517,89.81318665,1.254489587,6.06E-05,72.45850248,73.98936439
6.420001052,6.420001052,5,178.6653486,0.355215359,15.98091969,437.7065932,413.18098,1.229908422,147.8857566,-0.8754198,-1.093814706,1.401138837,84.546044,89.52857056,1.326184427,6.53E-05,74.75586372,76.39352387
6.620001085,6.620001085,5,181.9142144,0.379741192,16.43606904,437.6699155,412.8442686,1.230465142,156.4230135,-1.164549546,-1.602633315,1.980688436,87.75404887,89.11239014,1.399923507,7.00E-05,77.03614114,78.80004695
6.820001118,6.820001118,5,185.2543341,0.445286018,16.89424165,437.6730717,412.5074981,1.231537333,165.2489516,-1.440557661,-2.063363237,2.515699806,91.05303464,88.59256592,1.475717055,9.02E-05,79.29750747,81.21152284
7.020001151,7.020001151,5,188.6863099,0.511242226,17.35341402,437.7279708,412.1707127,1.232934669,174.3420853,-1.650585811,-2.423450961,2.93101243,94.44364611,88.00820923,1.55356481,0.000111423,81.53591981,83.62664771
7.220001183,7.220001183,5,192.2104011,0.537035144,17.81264695,437.8458065,411.8339517,1.234124657,183.6791562,-1.744261697,-2.624706746,3.150100489,97.92625911,87.41400452,1.633457912,0.000131194,83.74950774,86.04414599
7.420001216,7.420001216,5,195.8264685,0.545361767,18.27080832,438.0284539,411.4971328,1.235533802,193.2309198,-1.686163405,-2.633122912,3.125502487,101.5009341,86.87176208,1.71537562,0.000148716,85.93915294,88.46303649
7.620001249,7.620001249,5,199.5341066,0.528577369,18.72875527,438.2703671,411.1604455,1.236613056,203.0165205,-1.45355243,-2.437522814,2.83732944,105.1673878,86.44021606,1.799293311,0.000163354,88.10637132,90.88031096
7.820001282,7.820001282,5,203.3325172,0.435048189,19.18660589,438.5607375,410.8236771,1.237627247,213.0211017,-1.034703489,-2.044513341,2.292027548,108.9250042,86.16928711,1.885180585,0.000174672,90.25880048,93.29737109
8.020001315,8.020001315,5,207.2214067,0.328865519,19.65002086,438.8851608,410.4868167,1.23923392,223.3704895,-0.43902669,-1.470592669,1.540376383,112.7731581,86.09606628,1.973030004,0.000182471,92.40605904,95.71593286
8.220001347,8.220001347,5,211.2009202,0.328865519,20.11917373,439.2221588,410.1500066,1.240495555,234.0951007,0.271900907,-0.738951282,0.836521909,116.7118783,86.23798828,2.062840671,0.000186885,94.55765792,98.13634852
8.42000138,8.42000138,5,215.2716282,0.511242226,20.59550521,439.5466783,409.8131719,1.241426167,245.2298717,1.000831555,0.124991725,1.037891307,120.7414702,86.58893738,2.154632289,0.000188392,96.72500794,100.5608434
8.620001413,8.620001413,5,219.4346844,0.805552716,21.07779758,439.8265257,409.4763527,1.242432801,256.7734233,1.65485444,1.059649828,1.969322521,124.8628468,87.11942749,2.248441646,0.000189029,98.91745556,102.9903485
8.820001446,8.820001446,5,223.6916999,1.17044096,21.56382876,440.0277354,409.1395674,1.243295346,268.684741,2.185801208,1.944147164,2.925295733,129.0774367,87.76932983,2.344321787,0.000190717,101.1408571,105.4247534
9.020001478,9.020001478,5,228.0442025,1.554157809,22.04899954,440.1351512,408.8027323,1.244408969,280.8549337,2.573835319,2.670831213,3.707044709,133.3868612,88.4504303,2.44232095,0.000192487,103.3959261,107.862426
9.220001511,9.220001511,5,232.4932565,1.943277084,22.5312181,440.1574837,408.4659391,1.245605717,293.2191744,2.806419484,3.19756603,4.250841959,137.7923972,89.06248474,2.542476179,0.000213782,105.678378,110.3004052
9.420001544,9.420001544,5,237.0393218,2.319609525,23.00887833,440.1108124,408.1291767,1.246627832,305.7207535,2.875833994,3.516484224,4.538318329,142.2947948,89.46972656,2.64480712,0.000279828,107.9831218,112.7380518
9.620001577,9.620001577,5,241.6825206,2.668340595,23.48420276,440.0125284,407.7923339,1.247938427,318.3930217,2.781868499,3.632193069,4.57075021,146.8942524,89.52637939,2.749330707,0.000341739,110.3048062,115.1767444
9.82000161,9.82000161,5,246.423035,2.990085135,23.95892903,439.8840421,407.455622,1.248974953,331.2929364,2.552952994,3.555977391,4.37380579,151.5909593,89.42173462,2.856057219,0.000398938,112.6348164,117.6158604
10.02000164,10.02000164,5,251.2611154,3.276299523,24.43706004,439.7494834,407.1188364,1.249928261,344.5073552,2.243984876,3.303216696,3.990545183,156.3850436,89.3927002,2.965001022,0.000451468,114.967715,120.0585712
10.22000168,10.22000168,5,256.1972642,3.536897311,24.91951349,439.6359972,406.7821157,1.251007644,358.091888,1.920601154,2.910874192,3.485523362,161.2770072,89.47588806,3.076167297,0.000500025,117.295712,122.5049437
10.42000171,10.42000171,5,261.2321229,3.777184295,25.40954613,439.5706694,406.4452975,1.252167225,372.1341877,1.648906473,2.443522793,2.946722757,166.2673442,89.60009766,3.189564162,0.000545886,119.6145194,124.9567921
10.62000174,10.62000174,5,266.3665712,4.00757416,25.90694859,439.5698764,406.1084957,1.253450696,386.6681735,1.479224094,1.974828887,2.46718143,171.3569089,89.59482117,3.305192666,0.000590627,121.9188076,127.411812
10.82000177,10.82000177,5,271.6012335,4.245635594,26.41035296,439.6364901,405.7716275,1.254732487,401.6550843,1.436951759,1.57485538,2.132543937,176.546394,89.41711121,3.423046983,0.000635784,124.2082738,129.8695708
11.02000181,11.02000181,5,276.9365607,4.506177696,26.91827979,439.761335,405.4347425,1.256185102,417.0682104,1.529811445,1.294125859,2.004784479,181.8363607,89.21868591,3.543118201,0.000682598,126.4845152,132.3284207
11.22000184,11.22000184,5,282.3727645,4.788354234,27.42892675,439.92351,405.0978997,1.257302859,432.8533408,1.742834431,1.153638735,2.090384205,187.2271371,89.10100403,3.665397846,0.000731784,128.7524367,134.7878735
11.42000187,11.42000187,5,287.9100701,5.100950507,27.94214304,440.0949317,404.7610155,1.258392462,448.9978205,2.037015338,1.146076042,2.337004882,192.7188952,89.10212097,3.789889737,0.00078341,131.0203536,137.2500975
11.6200019,11.6200019,5,293.548976,5.437066435,28.45726429,440.2472461,404.4241963,1.259477723,465.4963876,2.359374881,1.237581591,2.663546053,198.3120171,89.21916199,3.916609709,0.00083695,133.2944814,139.7154951
11.82000194,11.82000194,5,299.2900782,5.791053176,28.9734467,440.3602331,404.0874596,1.260240906,482.3212368,2.657389905,1.383786628,2.995161438,204.0070719,89.41974182,4.045582042,0.000891495,135.5785558,142.1835177
12.02000197,12.02000197,5,305.1340492,6.148114271,29.49045423,440.4234419,403.7505765,1.261510682,499.4507809,2.885846221,1.538079982,3.268911623,209.8046632,89.64168091,4.176837227,0.000945976,137.8761539,144.655904
12.220002,12.220002,5,311.0815756,6.502894669,30.00694885,440.4372955,403.4137817,1.262834482,516.8640351,3.015705868,1.658858786,3.440366635,215.7055271,89.76150208,4.310400365,0.0009994,140.183756,147.1293663
12.42000204,12.42000204,5,317.1330922,6.845881693,30.52382612,440.4118554,403.0768726,1.26415162,534.5536167,3.037782267,1.714626073,3.486704839,221.7101878,89.69700317,4.446294959,0.001051028,142.5005829,149.6058214
12.62000207,12.62000207,5,323.289023,7.171229171,31.04089519,440.3635162,402.740063,1.26537527,552.5404619,2.961622848,1.689284181,3.40801058,227.8190868,89.60022583,4.584534066,0.001100478,144.8204189,152.0828372
12.8200021,12.8200021,5,329.5496123,7.479431525,31.55987001,440.3111304,402.4032519,1.266314297,570.8548886,2.810751448,1.583695034,3.224949162,234.0325269,89.5692749,4.725127632,0.001147744,147.1408745,154.5625966
13.02000213,13.02000213,5,335.9154172,7.771368932,32.08310819,440.2718793,402.0663593,1.267738097,589.5974934,2.61696642,1.412454469,2.972909052,240.3509142,89.61538696,4.868086806,0.001193133,149.4586698,157.0459431
13.22000217,13.22000217,5,342.3870636,8.052169987,32.61046292,440.2584237,401.7295003,1.268936403,608.782644,2.415101733,1.199086879,2.695927844,246.7748635,89.72029419,5.013415591,0.001250816,151.7697443,159.5317555
13.4200022,13.4200022,5,348.9650645,8.329456629,33.14190481,440.2774145,401.3926564,1.270002448,628.4057335,2.237269318,0.970474381,2.438618291,253.3049345,89.8264679,5.161114664,0.001321443,154.0729051,162.0204173
13.62000223,13.62000223,5,355.6499264,8.607757866,33.6774271,440.3289706,401.0557967,1.271253595,648.4851935,2.107783161,0.752314962,2.238204098,259.9416722,89.82044067,5.31118469,0.001391899,156.3678053,164.5115455
13.82000227,13.82000227,5,362.4421011,8.892554445,34.21552275,440.4073916,400.7190271,1.272165451,668.9728815,2.040303354,0.565157864,2.117375435,266.6855132,89.71952515,5.463622361,0.001462592,158.6543284,167.0035142
14.0200023,14.0200023,5,369.3418677,9.189619154,34.75618114,440.503022,400.3822167,1.273150241,689.8536719,2.036391473,0.421844396,2.079771982,273.5367946,89.63208923,5.618429065,0.001533783,160.9363043,169.4979743
14.22000233,14.22000233,5,376.3496578,9.496851951,35.29919799,440.6045809,400.045439,1.274385028,711.1318177,2.087208563,0.326274969,2.112545621,280.4958922,89.59440002,5.775611035,0.001605559,163.2160412,171.9944863
14.42000236,14.42000236,5,383.4659688,9.815593637,35.84511894,440.7013968,399.7085712,1.275780773,732.8223171,2.17595217,0.274003096,2.193062147,287.5633011,89.61216431,5.935182722,0.001677849,165.4974897,174.4945604
14.6200024,14.6200024,5,390.6913476,10.14298249,36.39237833,440.784995,399.3718012,1.2769191,754.8915671,2.281590037,0.25423677,2.295642897,294.7395605,89.67933044,6.097156497,0.001750457,167.7806628,176.9960108
14.82000243,14.82000243,5,398.026207,10.47390643,36.94132811,440.8505985,399.0350421,1.277753271,777.3267186,2.382289478,0.252738725,2.395589465,302.0250905,89.77813416,6.261549376,0.00182312,170.0676421,179.4998593
15.02000246,15.02000246,5,405.4710243,10.80512173,37.49187087,440.8971893,398.6982217,1.279192483,800.1251523,2.458848273,0.254645498,2.471904574,309.4203771,89.88275757,6.428378886,0.001895562,172.3596243,182.0072007
15.22000249,15.22000249,5,413.0263721,11.13255524,38.04410425,440.9275196,398.361485,1.28036901,823.3154814,2.497985497,0.247166921,2.510129871,316.9259144,89.93081055,6.597661643,0.001967546,174.6537142,184.5156026
15.42000253,15.42000253,5,420.6926399,11.45377747,38.59797069,440.946948,398.024724,1.281366157,846.8694117,2.493683794,0.22129533,2.503451926,324.5422029,89.88787537,6.769410989,0.002038912,176.9500259,187.0266167
15.62000256,15.62000256,5,428.4702705,11.76891412,39.15402737,440.962087,397.68791,1.282846682,870.8177825,2.447125078,0.172764574,2.453232251,332.2696695,89.84685974,6.943638905,0.002109593,179.2472456,189.5405869
15.82000259,15.82000259,5,436.3598399,12.07359037,39.71208884,440.9638387,397.3510542,1.284147155,895.1870244,2.332108938,0.068254709,2.333545388,340.1087999,89.85247498,7.120361855,0.00217938,181.540496,192.0543797
16.02000263,16.02000263,5,444.3615086,12.36274847,40.26929886,440.9444236,397.0142351,1.285128894,919.828067,2.089027409,-0.194510466,2.100832452,348.0600031,89.93755188,7.299587653,0.002247917,183.823476,194.5648968
16.22000266,16.22000266,5,452.4753371,12.64030605,40.82858692,440.9399377,396.6774166,1.286002532,944.8315181,1.741452681,-0.615446912,1.854222382,356.1232991,89.72219543,7.481315508,0.002315369,186.0971856,197.0775008
16.42000269,16.42000269,5,460.7018628,12.91329451,41.39320765,440.9763792,396.3406394,1.286778321,970.3730351,1.348044717,-1.105305283,1.752190719,364.299021,89.26929932,7.665545248,0.00238232,188.3626181,199.5960513
16.62000272,16.62000272,5,469.0418684,13.19395729,41.96273591,441.0627609,396.0038612,1.287845281,996.474857,0.982528952,-1.543961387,1.83489406,372.5878102,88.74660034,7.852271037,0.002449518,190.6183923,202.1192488
16.82000276,16.82000276,5,477.4955883,13.48950077,42.53233321,441.1920768,395.6671012,1.289290526,1022.937864,0.718261581,-1.824303085,1.961618613,380.9904617,88.27212219,8.04146806,0.002529399,192.8616976,204.6415977
17.02000279,17.02000279,5,486.0625162,13.8074571,43.10039202,441.3473457,395.330364,1.290852684,1049.641742,0.612675273,-1.882784256,1.979847525,389.5064315,87.95782471,8.233109777,0.00263524,195.0943359,207.1609823
17.22000282,17.22000282,5,494.7421289,14.14790777,43.66878478,441.5085503,394.9935534,1.292595509,1076.6352,0.694459417,-1.712880344,1.849705727,398.1353973,87.88110352,8.427185702,0.002737678,197.3236473,209.6809538
17.42000286,17.42000286,5,503.5346504,14.51020114,44.24158269,441.658605,394.6566697,1.294285386,1104.117209,0.955985071,-1.361766586,1.670232673,406.8769904,88.06583252,8.62371379,0.002836665,199.557813,212.2065197
17.62000289,17.62000289,5,512.4412132,14.88971702,44.82084659,441.7866284,394.3199008,1.295253069,1132.235695,1.354046468,-0.914487589,1.643773868,415.7321184,88.47852783,8.822732875,0.002932837,201.8006507,214.7389436
17.82000292,17.82000292,5,521.4633818,15.2813395,45.40693161,441.8887064,393.9829908,1.296524574,1161.008971,1.817671981,-0.471947001,1.883666246,424.702098,89.02981873,9.024293129,0.003027373,204.0554836,217.2804084
18.02000295,18.02000295,5,530.6028306,15.67783942,45.99615361,441.9654896,393.6461223,1.298123225,1190.332675,2.266993944,-0.117322183,2.271842724,433.788639,89.52922668,9.228432585,0.003121616,206.316537,219.8242671
18.22000299,18.22000299,5,539.8602435,16.07409074,46.58482741,442.0175805,393.3092392,1.299235055,1219.967054,2.642197185,0.129873253,2.6458728,442.99291,89.48747253,9.435171288,0.003216531,208.5810807,222.3686378
18.42000302,18.42000302,5,549.235829,16.4635435,47.17196562,442.0476692,392.9724534,1.300009934,1249.848015,2.913821508,0.302934821,2.929678212,453.7665368,89.05076904,9.644519498,0.003312576,210.8455939,224.9120304
18.62000305,18.62000305,5,558.729446,16.84238878,47.75748252,442.0632768,392.6357572,1.300212186,1279.953447,3.077704649,0.449128346,3.110357489,466.5932036,88.62095337,9.856479529,0.003409915,213.1066703,227.4541127
18.82000308,18.82000308,5,568.3410929,17.20923232,48.34403916,442.0767493,392.2990206,1.300762293,1310.396556,3.144342012,0.601186736,3.201350286,476.1517045,88.24310913,10.07105647,0.003508663,215.3631387,229.9976006
19.02000312,19.02000312,5,578.0710884,17.5658523,48.93294197,442.1030168,391.9623013,1.301749578,1341.278268,3.128874378,0.762837259,3.220461231,481.9941643,87.91102295,10.28825134,0.003609057,217.6119938,232.5429511
19.22000315,19.22000315,5,587.9197,17.91713554,49.52425247,442.1564153,391.6256132,1.302858933,1372.600925,3.044658726,0.908142673,3.176990897,490.9846023,87.62441101,10.50805591,0.003711514,219.8518565,235.0914342
19.42000318,19.42000318,5,597.887191,18.26857085,50.11854151,442.2472842,391.288878,1.304508486,1404.395255,2.900711764,0.990603172,3.064714156,500.8070532,87.4003418,10.73045686,0.003816575,222.0824801,237.6438805
19.62000322,19.62000322,5,607.9738701,18.62740865,50.71609233,442.3787159,390.9521323,1.306492891,1436.696239,2.702975414,0.957632709,2.86707976,510.9732818,87.27339172,10.95543829,0.003924784,224.3040373,240.199436
19.82000325,19.82000325,5,618.1800071,19.00082022,51.31752043,442.5446426,390.6153717,1.308403712,1469.524051,2.459892661,0.771269342,2.578135498,522.1686558,87.28257751,11.18298898,0.004036491,226.5189243,242.7576871
20.02000328,20.02000328,5,628.5061325,19.39307632,51.92397958,442.7312829,390.2785535,1.310284712,1502.945324,2.185111748,0.422232368,2.22782376,533.9259866,87.45382385,11.41311103,0.004151697,228.73248,245.3201012
20.22000331,20.22000331,5,638.9530262,19.80487753,52.5354868,442.920326,389.9417911,1.311791317,1536.988706,1.897598136,-0.065312758,1.90526173,544.3184348,87.78757019,11.64582005,0.004279577,230.949278,247.8866543
20.42000335,20.42000335,5,649.5217785,20.23525332,53.15285234,443.093228,389.6049815,1.313042192,1571.699026,1.618947701,-0.637321873,1.749596568,556.2804095,88.25463257,11.88115098,0.004430805,233.1747033,250.4587044
20.62000338,20.62000338,5,660.2136971,20.67933998,53.77462122,443.2335661,389.2681466,1.314462523,1607.03103,1.369599327,-1.218394585,1.84006878,567.5374802,88.79869995,12.11914732,0.004582128,235.4107754,253.0351433
20.82000341,20.82000341,5,671.0299781,21.12859653,54.39874514,443.3304003,388.9313276,1.315809417,1642.872867,1.165945158,-1.723791358,2.083750293,578.2976957,89.34356689,12.35985388,0.004733514,237.6560821,255.6131626
21.02000345,21.02000345,5,681.9712063,21.57497334,55.02178962,443.3832664,388.5944922,1.31724664,1679.005885,1.018110236,-2.081755918,2.317902556,589.18263,89.80079956,12.60330081,0.004884881,239.9082921,258.1914552
21.22000348,21.22000348,5,693.037677,22.01230015,55.64419069,443.4028372,388.2576332,1.318791694,1715.417466,0.929021169,-2.251393729,2.435319674,600.1926759,89.84382935,12.84951087,0.005036142,242.164451,260.7701889
21.42000351,21.42000351,5,704.2296763,22.436487,56.26799731,443.4064792,387.9208134,1.320196811,1752.219521,0.894222787,-2.228876398,2.40123365,611.3281431,89.70237122,13.09850112,0.005187232,244.421889,263.3511759
21.62000354,21.62000354,5,715.5476219,22.84806852,56.89518252,443.4132979,387.5839215,1.321675059,1789.522574,0.902688146,-2.044581524,2.234977008,622.5893631,89.72202148,13.35028216,0.005338125,246.6785877,265.9372401
21.82000358,21.82000358,5,726.9922956,23.24887722,57.52795645,443.4402632,387.247061,1.32298328,1827.5038,0.938788998,-1.753958144,1.989826695,633.9768946,89.83189697,13.6048618,0.005488837,248.9302558,268.5278718
22.02000361,22.02000361,5,738.5645458,23.64594157,58.16590769,443.4991379,386.910203,1.324146202,1866.150302,0.984724584,-1.425686435,1.733594756,645.4915933,89.7438446,13.86223769,0.005639421,251.1742472,271.1229226
22.22000364,22.22000364,5,750.2650405,24.04469531,58.80814739,443.5947975,386.5733917,1.325392679,1905.433062,1.023121813,-1.128148408,1.523730384,657.1342669,89.47462158,14.12240001,0.005789955,253.4079073,273.720266
22.42000367,22.42000367,5,762.0941407,24.45224422,59.45332191,443.7249033,386.2365482,1.326759347,1945.251095,1.040344052,-0.917026718,1.387038082,668.9054934,89.21905212,14.38533412,0.00594052,255.6317888,276.3195051
22.62000371,22.62000371,5,774.0521777,24.87286689,60.10089714,443.8809159,385.899812,1.327906842,1985.584919,1.028387961,-0.826156478,1.318992148,680.8053919,89.04507141,14.65102859,0.006091185,257.8466582,278.9188792
22.82000374,22.82000374,5,786.139296,25.30982878,60.74975725,444.0504533,385.5630267,1.329019412,2026.331441,0.986062085,-0.863851506,1.311177952,692.834452,88.98462524,14.91947587,0.006242,260.0577214,281.5208812
23.02000377,23.02000377,5,798.3559229,25.76264833,61.40189593,444.2205752,385.226331,1.330280226,2067.630712,0.91834231,-1.014220465,1.369066823,704.9926996,89.0414032,15.19068743,0.006392983,262.268268,284.1255823
23.22000381,23.22000381,5,810.7026551,26.22912987,62.05685572,444.379602,384.8896199,1.331467495,2109.453849,0.834835475,-1.243286517,1.498654539,717.2807759,89.19450378,15.46468272,0.006544131,264.4820898,286.7341477
23.42000384,23.42000384,5,823.1802829,26.70585785,62.71467661,444.519366,384.5528832,1.332922518,2151.819773,0.747382199,-1.5066169,1.682560597,729.6994282,89.39946899,15.74148894,0.006726616,266.7011505,289.3466312
23.62000387,23.62000387,5,835.789554,27.18798428,63.37508358,444.6361729,384.2161129,1.334525972,2194.705629,0.667551019,-1.758377899,1.881130101,742.24942,89.58145447,16.02113596,0.006940333,268.9257837,291.9625011
23.8200039,23.8200039,5,848.5312138,27.67034167,64.03730859,444.7311631,383.8793517,1.33600515,2238.071209,0.604680303,-1.960124339,2.051252406,754.9314259,89.64083252,16.30364959,0.007153501,271.1544866,294.5804044
24.02000394,24.02000394,5,861.405687,28.15035696,64.70073374,444.8094603,383.5425821,1.337384143,2281.856852,0.564334265,-2.086914149,2.161769238,767.7460486,89.57509766,16.58904851,0.007365614,273.3861929,297.2005912
24.22000397,24.22000397,5,874.4134287,28.62452732,65.36616132,444.8790387,383.2057977,1.338822841,2326.111342,0.547867646,-2.130398972,2.1995527,780.6937227,89.49141235,16.87734797,0.007576403,275.6192802,299.8233256
24.420004,24.420004,5,887.5550758,29.09267384,66.03527998,444.9485535,382.8689533,1.340503151,2370.934434,0.552709657,-2.098131255,2.169546308,793.7750473,89.45108032,17.16856315,0.007785843,277.8530329,302.4501086
24.62000404,24.62000404,5,900.8312303,29.55660747,66.70681782,445.0252141,382.5322178,1.341774783,2416.305463,0.573494251,-2.010134033,2.090263179,806.9905879,89.46011353,17.46269738,0.007994117,280.0836962,305.0785565
24.82000407,24.82000407,5,914.2423853,30.01772456,67.38250383,445.1143196,382.1953814,1.343157789,2462.260039,0.603367171,-1.89343352,1.987187401,820.34089,89.50132446,17.75975718,0.008201547,282.3126385,307.7116754
25.0200041,25.0200041,5,927.7893202,30.47866655,68.06189655,445.2178775,381.8586367,1.344631177,2508.870134,0.635416045,-1.776088836,1.886244617,833.8265898,89.55170593,18.05974538,0.008408504,284.5368271,310.3464496
