TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
0,5,120.668225232232,0,2.28692195981846,437.638317242499,424.172998463713,1.20140287734416,2.86519468892625,0.283876547630269,-0.0526338181950914,0.288305512297322,27.7939197949041,89.996044921875,0,0,0,0
0.0200000032782555,5,120.715064901207,0,2.3268454106117,437.638517837141,424.139285599791,1.20142688596754,2.96969963970236,0.283681967266215,-0.0524112248524507,0.288033777065139,27.8371704766247,89.9980224609375,0.00112488922835527,0,0.234100626674995,0.235429887194902
0.22000003606081,5,121.227493890096,0.0949352979660034,2.72753063414356,437.640674343855,423.801908766829,1.20248317848122,4.12142694259595,0.283063745818772,-0.0494457395251978,0.286467503926665,28.3135953329317,90,0.0133649170646859,0,2.57622390405531,2.59204437582278
0.420000068843365,5,121.82032830175,0,3.1304504491899,437.643138508797,423.464548623168,1.20362957782384,5.4699053940773,0.285179153087803,-0.0461177124870846,0.288237181875036,28.8702098518237,90,0.0274129969620847,0,4.91811112798339,4.9506040500965
0.620000101625919,5,122.493899130728,0.0949352979660034,3.53474159758082,437.646025477184,423.12725332936,1.20447102543724,7.01468820025567,0.28948683022555,-0.0444856953306952,0.292413829277624,29.5074292723928,90,0.0432752417487367,0,7.25915429562291,7.31051449418904
0.820000134408474,5,123.248576004431,0,3.94130285166055,437.649339031075,422.789876257979,1.20549935815282,8.76024980497259,0.294829662454285,-0.0437884936166518,0.297784693834012,30.2255714849383,90,0.0609617928066574,0,9.60064745639235,9.67310200115906
1.02000016719103,5,124.084752508905,0,4.34942829251074,437.653139583564,422.4525659438,1.20641559698701,10.7087328800295,0.300085807632656,-0.0444572192655124,0.302995133551161,31.025045163203,90,0.0804796168312569,0,11.9408263790992,12.0366013390964
1.22000019997358,5,125.002790074237,0.134258785931453,4.75976953996836,437.657427170918,422.115229880415,1.20729006273579,12.8632938589038,0.304870738316139,-0.0460229727671404,0.307928513263461,31.9062073938455,90,0.101838599311737,0,14.2812636993282,14.4026145437466
1.42000023275614,5,126.00310173491,0,5.17205322926869,437.662190405372,421.777869975173,1.20844548464185,15.2265302929443,0.308498303926797,-0.0480364989969073,0.311782467881765,32.8694641692378,89.996044921875,0.125047395024507,0,16.6214500825686,16.7706375929813
1.62000026553869,5,127.086098653823,0,5.58620956523149,437.667393569247,421.440533196532,1.20942538356503,17.8016146004405,0.311063121951313,-0.0500330440203671,0.314532804692985,33.9152227053232,90,0.150114341688985,0,18.9612009208966,19.1404905645118
1.82000029832125,5,128.25211560037,0.0949352979660034,6.00210299800947,437.6729762166,421.103222405516,1.2102857241603,20.58901644233,0.312510937835671,-0.0513794598596667,0.315898323247582,35.0438517558854,90,0.177047167311116,0,21.3002241112701,21.5118831161689
2.0200003311038,5,129.501557788253,0.0949352979660034,6.4203289822156,437.678946998938,420.765845572554,1.21138028156296,23.5945415386919,0.312698676592204,-0.052089048126416,0.316949935884553,36.2557143225614,90,0.205856266728043,0,23.6397015144079,23.8860241515843
2.22000036388636,5,130.834894925449,0.0949352979660034,6.84067300089652,437.68531915324,420.428436791502,1.21262257452531,26.821668119652,0.312326161575005,-0.0524299496058834,0.316146331937575,37.5512659447175,90,0.23655106405903,0,25.9790064746094,26.2622897178083
2.42000039666891,5,132.252532324567,0.134258785931453,7.26302119151976,437.692074477906,420.091083800398,1.21358659928212,30.2726182622773,0.311278933126885,-0.0522399812717969,0.315340666797255,38.9309336161427,90,0.269140468696571,0,28.3176633747608,28.6402080548865
2.62000042945147,5,133.754876464792,0.134258785931453,7.68757623654017,437.699195643769,419.753674304091,1.21457894249455,33.9501881478733,0.30981004614737,-0.0513759613503759,0.313971709863373,40.3951224032231,89.9980224609375,0.303634294581459,0,30.6562297876647,31.0203612891594
2.82000046223402,5,135.342255122401,0.0949352979660034,8.11302058676988,437.706646219643,419.416404044234,1.2152723556205,37.8491283287221,0.308262203906938,-0.049791109051695,0.311845217739413,41.9442248066887,89.9980224609375,0.340036440485199,0,32.9929768934388,33.4010001734346
3.02000049501657,5,137.014873404335,0.134258785931453,8.54004154149259,437.714483146933,419.079101121031,1.21602414189168,41.9711841961037,0.306482374500885,-0.0477885578282835,0.310084244056018,43.5784528550506,90,0.378353879533173,0,35.3298275088232,35.7840998434329
3.22000052779913,5,138.77316222107,0.164432759508808,8.96934801809077,437.722754221431,418.741815363966,1.21704340821343,46.3300329336743,0.304622107943995,-0.0455911540183921,0.307676272624041,45.298152726125,89.996044921875,0.418596754926086,0,37.6658494191625,38.1687315590632
3.42000056058168,5,140.617485970072,0.164432759508808,9.40017563287262,437.731471943793,418.404577529036,1.21786438950748,50.9198667838995,0.302987224769313,-0.0434193818477186,0.306018872223177,47.1037406862527,90,0.460771771339533,0,40.0011780670482,40.5550505236771
3.62000059336424,5,142.548245211132,0.189870595932007,9.83373753087163,437.740663320585,418.067192113005,1.21920417262268,55.7517171274214,0.301861669923874,-0.0413062180443137,0.30396662588502,48.995555608822,90,0.50489106599743,4.86142230774669E-07,42.3376295152851,42.9449371501446
3.82000062614679,5,144.566043384559,0.164432759508808,10.2699735462476,437.750357897056,417.72980741223,1.2206326152829,60.8369821664239,0.30107507865736,-0.0393652559190485,0.303644215541091,50.974142040601,89.9932464599609,0.550966496705055,5.34969803045956E-06,44.6736737489421,45.3368508383761
4.02000065892935,5,146.671285778098,0.164432759508808,10.7079271204956,437.760543941143,417.392472302519,1.2215029239655,66.1649868952113,0.30074698317802,-0.03760925092649,0.302676294588963,53.0400057250727,90,0.599005622950894,1.02171635034654E-05,47.008666214691,47.7301481695627
4.2200006917119,5,148.864320757799,0.212281779716181,11.1476486755056,437.771233433081,417.055160080992,1.2223708017649,71.7365810331019,0.300787968208178,-0.0360457455664879,0.302546972634563,55.1935054442286,90,0.649016222318261,1.50885680843785E-05,49.3432113505779,50.1254649683085
4.42000072449446,5,151.145494230185,0.212281779716181,11.5891046775477,437.782448407848,416.717857634627,1.22332792096184,77.5550304773984,0.300912550828695,-0.0347066070564097,0.302611563639337,57.4349868483096,90,0.701005913142206,1.99639116479062E-05,51.6770121874857,52.5225125749864
4.62000075727701,5,153.515197671298,0.212281779716181,12.0328165530159,437.794230533517,416.380513703429,1.22435499245292,83.6286079058764,0.30093069138247,-0.0336551141404726,0.302093861329767,59.7648177592643,90,0.754984640671722,2.48431797425547E-05,54.010603589867,54.9218579061971
4.82000079005957,5,155.973844756279,0.212281779716181,12.478396362178,437.806554922982,416.04316142758,1.22554076151916,89.9559091389035,0.300766446364313,-0.0328082344219205,0.302288051507353,62.1834085622616,90,0.810960604636711,2.97263551378599E-05,56.3440212310409,57.3235521329582
