TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
0,5,55123.4071748858,149.006688812169,1664.08777948792,1931.48080461711,168.914423501097,3.36309115582683,791.902467311865,7.95683302757067,0.00400087724194475,7.95681148986798,55037.9071216528,42.7957885742187,0,0,0,0
0.0800000131130219,5,55199.516955858,230.350186132561,1666.26428242826,1933.63516603199,168.779529249274,3.36546486551847,786.811196681942,7.95694543243946,0.00395343803600625,7.95690770549609,55113.9213333876,42.7883209228516,0.380050958856634,0.0044606680039637,0.106125174109877,2.64464981033806
0.280000045895576,5,55390.1636496665,502.633624010545,1671.71348493539,1939.02908706574,168.442319070899,3.37149385399824,774.178831700059,7.95715737975178,0.00389020385469733,7.95710506729974,55304.3287320946,42.7696655273437,1.33014292790085,0.0154010265551349,0.371104677477558,9.26465646314342
0.480000078678131,5,55581.3434791955,775.75447458992,1677.17834565142,1944.43863791751,168.105082010828,3.37845511781631,761.689544001529,7.95720663364695,0.00389113625229601,7.95714207211214,55495.2684926512,42.7509887695312,2.28018549906377,0.0262153459101952,0.635707753177266,15.8992282418445
0.680000111460686,5,55773.058131651,1049.82919261815,1682.65636069742,1949.86143608805,167.767875647151,3.38534239555067,749.340923566885,7.95707578572885,0.0039327658866641,7.95703599123958,55686.7423568052,42.7322509765625,3.23017934623662,0.0369031835601697,0.899834430497169,22.5459472351402
0.88000014424324,5,55965.3091931172,1324.7540133419,1688.14955300903,1955.29943207902,167.430583154761,3.39267147717949,737.133155598438,7.95674748134968,0.00391581091905445,7.95669306806916,55878.7518839963,42.7134613037109,4.18012568165176,0.0473456763951684,1.16364639178883,29.2089555916807
1.0800001770258,5,56158.0984416954,1600.65814610066,1693.65712469213,1960.75183216324,167.093274211489,3.40036917480439,725.065585911353,7.95611900762824,0.0037307144875491,7.95605899251298,56071.2988131023,42.6944793701172,5.1300255813598,0.057693277702885,1.42703422069784,35.8855559217101
1.28000020980835,5,56351.4276629805,1877.58016402164,1699.1810901674,1966.22059873491,166.755928194129,3.40772885546395,713.139169467803,7.95517329688041,0.00332937422528753,7.95516330557156,56264.3848845792,42.6753326416016,6.0798803351351,0.0678567061777582,1.6900500064158,42.5771266444007
1.4800002425909,5,56545.2987888679,2155.49416152991,1704.72155932852,1971.70583143037,166.418481444918,3.41582159437566,701.352165599793,7.95398570286411,0.00278514026364067,7.95396890177429,56458.0119971775,42.6560729980469,7.0296911897287,0.0778376768182679,1.95274817893384,49.285148988633
1.68000027537346,5,56739.7135903871,2434.20598486709,1710.27624522831,1977.20531251617,166.081077730261,3.42325383360405,689.703029073832,7.95264389088895,0.00223996937339191,7.95262375050454,56652.1820106007,42.6367767333984,7.97945893048673,0.0877243795937845,2.21496753268576,56.0055573639608
